code,year,op_100mil,fetched_date
A041440,2022,157.0,2026-08-18
A041440,2023,119.8,2026-08-18
A041440,2024,99.5,2026-08-18
A041440,2025,54.1,2026-08-18
A352820,2022,2369.1,2026-08-18
A352820,2023,2956.4,2026-08-18
A352820,2024,1840.5,2026-08-18
A352820,2025,493.2,2026-08-18
A352820,2026,2850.0,2026-08-18
A352820,2027,4902.5,2026-08-18
A352820,2028,5471.9,2026-08-18
A000020,2022,299.2,2026-08-18
A000020,2023,187.8,2026-08-18
A000020,2024,134.1,2026-08-18
A000020,2025,2.6,2026-08-18
A199820,2022,73.9,2026-08-18
A199820,2023,76.6,2026-08-18
A199820,2024,89.0,2026-08-18
A199820,2025,117.6,2026-08-18
A031980,2022,169.0,2026-08-18
A031980,2023,269.7,2026-08-18
A031980,2024,884.8,2026-08-18
A031980,2025,734.0,2026-08-18
A031980,2026,1053.2,2026-08-18
A031980,2027,1452.2,2026-08-18
A031980,2028,1906.7,2026-08-18
A092200,2022,312.9,2026-08-18
A092200,2023,361.1,2026-08-18
A092200,2024,218.3,2026-08-18
A092200,2025,185.5,2026-08-18
A397810,2022,53.8,2026-08-18
A397810,2023,21.1,2026-08-18
A397810,2024,30.5,2026-08-18
A397810,2025,24.2,2026-08-18
A112040,2022,-849.4,2026-08-18
A112040,2023,-1104.4,2026-08-18
A112040,2024,70.6,2026-08-18
A112040,2025,106.8,2026-08-18
A102120,2022,258.3,2026-08-18
A102120,2023,-146.4,2026-08-18
A102120,2024,-51.0,2026-08-18
A102120,2025,101.5,2026-08-18
A140520,2022,50.7,2026-08-18
A140520,2023,57.3,2026-08-18
A140520,2024,29.7,2026-08-18
A140520,2025,33.6,2026-08-18
A293490,2022,1758.2,2026-08-18
A293490,2023,753.9,2026-08-18
A293490,2024,191.5,2026-08-18
A293490,2025,-395.9,2026-08-18
A293490,2026,-887.9,2026-08-18
A293490,2027,604.3,2026-08-18
A293490,2028,249.4,2026-08-18
A366030,2022,126.6,2026-08-18
A366030,2023,105.1,2026-08-18
A366030,2024,81.0,2026-08-18
A366030,2025,68.0,2026-08-18
A041020,2022,16.6,2026-08-18
A041020,2023,62.5,2026-08-18
A041020,2024,48.0,2026-08-18
A041020,2025,91.2,2026-08-18
A006280,2022,812.6,2026-08-18
A006280,2023,344.4,2026-08-18
A006280,2024,321.1,2026-08-18
A006280,2025,691.5,2026-08-18
A006280,2026,730.3,2026-08-18
A006280,2027,942.3,2026-08-18
A006280,2028,1325.6,2026-08-18
A010640,2022,32.9,2026-08-18
A010640,2023,39.6,2026-08-18
A010640,2024,39.7,2026-08-18
A010640,2025,18.3,2026-08-18
A405920,2022,119.6,2026-08-18
A405920,2023,2.0,2026-08-18
A405920,2024,-34.8,2026-08-18
A405920,2025,9.8,2026-08-18
A027740,2022,-69.7,2026-08-18
A027740,2023,22.1,2026-08-18
A027740,2024,-90.5,2026-08-18
A027740,2025,20.1,2026-08-18
A099430,2022,252.7,2026-08-18
A099430,2023,280.3,2026-08-18
A099430,2024,236.7,2026-08-18
A099430,2025,150.1,2026-08-18
A099430,2026,361.0,2026-08-18
A069410,2022,-4.0,2026-08-18
A069410,2023,-32.1,2026-08-18
A069410,2024,-2.4,2026-08-18
A069410,2025,21.6,2026-08-18
A298830,2022,96.7,2026-08-18
A298830,2023,114.7,2026-08-18
A298830,2024,78.9,2026-08-18
A298830,2025,126.0,2026-08-18
A007720,2022,-185.0,2026-08-18
A007720,2023,-11.3,2026-08-18
A007720,2024,6.6,2026-08-18
A007720,2025,14.0,2026-08-18
A474650,2022,6.2,2026-08-18
A474650,2023,4.9,2026-08-18
A474650,2024,-40.0,2026-08-18
A474650,2025,-73.8,2026-08-18
A474650,2026,-21.5,2026-08-18
A474650,2027,92.0,2026-08-18
A474650,2028,233.5,2026-08-18
A078140,2022,81.7,2026-08-18
A078140,2023,38.0,2026-08-18
A078140,2024,90.5,2026-08-18
A078140,2025,73.3,2026-08-18
A443060,2022,1419.5,2026-08-18
A443060,2023,2014.7,2026-08-18
A443060,2024,2717.3,2026-08-18
A443060,2025,3501.4,2026-08-18
A443060,2026,4204.2,2026-08-18
A443060,2027,5358.1,2026-08-18
A443060,2028,6713.7,2026-08-18
A215480,2022,49.9,2026-08-18
A215480,2023,29.5,2026-08-18
A215480,2024,17.2,2026-08-18
A215480,2025,0.0,2026-08-18
A353190,2022,-17.0,2026-08-18
A353190,2023,37.6,2026-08-18
A353190,2024,10.5,2026-08-18
A353190,2025,18.7,2026-08-18
A111710,2022,177.2,2026-08-18
A111710,2023,117.9,2026-08-18
A111710,2024,80.1,2026-08-18
A111710,2025,40.9,2026-08-18
A382900,2022,13.1,2026-08-18
A382900,2023,-52.4,2026-08-18
A382900,2024,24.1,2026-08-18
A382900,2025,8.6,2026-08-18
A382900,2026,40.0,2026-08-18
A382900,2027,100.0,2026-08-18
A003460,2022,-28.8,2026-08-18
A003460,2023,-4.3,2026-08-18
A003460,2024,122.0,2026-08-18
A003460,2025,59.2,2026-08-18
A402490,2022,37.3,2026-08-18
A402490,2023,32.7,2026-08-18
A402490,2024,10.7,2026-08-18
A402490,2025,60.3,2026-08-18
A290520,2022,-37.3,2026-08-18
A290520,2023,-25.1,2026-08-18
A290520,2024,-41.0,2026-08-18
A290520,2025,18.1,2026-08-18
A062040,2022,121.8,2026-08-18
A062040,2023,466.0,2026-08-18
A062040,2024,1092.3,2026-08-18
A062040,2025,1786.3,2026-08-18
A062040,2026,2548.1,2026-08-18
A062040,2027,3381.7,2026-08-18
A062040,2028,4380.8,2026-08-18
A018250,2022,390.4,2026-08-18
A018250,2023,619.4,2026-08-18
A018250,2024,468.2,2026-08-18
A018250,2025,211.5,2026-08-18
A475230,2022,22.3,2026-08-18
A475230,2023,121.4,2026-08-18
A475230,2024,62.2,2026-08-18
A475230,2025,45.0,2026-08-18
A475230,2026,131.0,2026-08-18
A177830,2022,103.4,2026-08-18
A177830,2023,16.9,2026-08-18
A177830,2024,81.3,2026-08-18
A177830,2025,25.7,2026-08-18
A126880,2022,69.3,2026-08-18
A126880,2023,41.4,2026-08-18
A126880,2024,36.4,2026-08-18
A126880,2025,31.5,2026-08-18
A388050,2022,2.0,2026-08-18
A388050,2023,-9.5,2026-08-18
A388050,2024,36.7,2026-08-18
A388050,2025,88.1,2026-08-18
A388050,2026,133.0,2026-08-18
A453450,2022,90.1,2026-08-18
A453450,2023,15.9,2026-08-18
A453450,2024,-43.4,2026-08-18
A453450,2025,8.2,2026-08-18
A453450,2026,57.0,2026-08-18
A453450,2027,74.0,2026-08-18
A453450,2028,86.0,2026-08-18
A126600,2022,159.3,2026-08-18
A126600,2023,171.9,2026-08-18
A126600,2024,140.1,2026-08-18
A126600,2025,173.5,2026-08-18
A018260,2022,9160.7,2026-08-18
A018260,2023,8082.3,2026-08-18
A018260,2024,9111.0,2026-08-18
A018260,2025,9571.0,2026-08-18
A018260,2026,8278.9,2026-08-18
A018260,2027,10679.8,2026-08-18
A018260,2028,11853.7,2026-08-18
A066970,2022,2663.2,2026-08-18
A066970,2023,-2223.0,2026-08-18
A066970,2024,-5586.9,2026-08-18
A066970,2025,-1568.5,2026-08-18
A066970,2026,2315.3,2026-08-18
A066970,2027,2424.5,2026-08-18
A066970,2028,3313.1,2026-08-18
A319660,2022,918.4,2026-08-18
A319660,2023,541.2,2026-08-18
A319660,2024,839.2,2026-08-18
A319660,2025,884.9,2026-08-18
A319660,2026,1791.6,2026-08-18
A319660,2027,2256.0,2026-08-18
A319660,2028,2675.4,2026-08-18
A219130,2022,31.1,2026-08-18
A219130,2023,-30.8,2026-08-18
A219130,2024,-19.2,2026-08-18
A219130,2025,72.2,2026-08-18
A219130,2026,224.0,2026-08-18
A219130,2027,296.0,2026-08-18
A092790,2022,1813.0,2026-08-18
A092790,2023,1573.4,2026-08-18
A092790,2024,632.0,2026-08-18
A092790,2025,399.4,2026-08-18
A462870,2022,182.6,2026-08-18
A462870,2023,1110.6,2026-08-18
A462870,2024,1526.8,2026-08-18
A462870,2025,1814.2,2026-08-18
A462870,2026,1051.8,2026-08-18
A462870,2027,1050.7,2026-08-18
A462870,2028,2454.3,2026-08-18
A079810,2022,-45.4,2026-08-18
A079810,2023,17.5,2026-08-18
A079810,2024,53.6,2026-08-18
A079810,2025,25.5,2026-08-18
A037270,2022,103.4,2026-08-18
A037270,2023,212.5,2026-08-18
A037270,2024,-7.3,2026-08-18
A037270,2025,323.3,2026-08-18
A000500,2022,284.6,2026-08-18
A000500,2023,437.2,2026-08-18
A000500,2024,450.1,2026-08-18
A000500,2025,791.9,2026-08-18
A000500,2026,1471.5,2026-08-18
A000500,2027,2830.0,2026-08-18
A460930,2022,37.6,2026-08-18
A460930,2023,144.6,2026-08-18
A460930,2024,215.5,2026-08-18
A460930,2025,287.6,2026-08-18
A060380,2022,67.6,2026-08-18
A060380,2023,59.9,2026-08-18
A060380,2024,31.5,2026-08-18
A060380,2025,18.1,2026-08-18
A128940,2022,1580.9,2026-08-18
A128940,2023,2206.9,2026-08-18
A128940,2024,2161.9,2026-08-18
A128940,2025,2578.0,2026-08-18
A128940,2026,2979.1,2026-08-18
A128940,2027,2880.7,2026-08-18
A128940,2028,3117.6,2026-08-18
A091590,2022,44.7,2026-08-18
A091590,2023,-43.7,2026-08-18
A091590,2024,-20.0,2026-08-18
A091590,2025,37.5,2026-08-18
A010040,2022,105.2,2026-08-18
A010040,2023,-75.4,2026-08-18
A010040,2024,85.9,2026-08-18
A010040,2025,27.8,2026-08-18
A298040,2022,1432.5,2026-08-18
A298040,2023,2578.4,2026-08-18
A298040,2024,3624.8,2026-08-18
A298040,2025,7469.7,2026-08-18
A298040,2026,11174.7,2026-08-18
A298040,2027,15584.5,2026-08-18
A298040,2028,20718.5,2026-08-18
A218410,2022,8.0,2026-08-18
A218410,2023,3.0,2026-08-18
A218410,2024,15.3,2026-08-18
A218410,2025,308.9,2026-08-18
A218410,2026,551.3,2026-08-18
A218410,2027,797.7,2026-08-18
A218410,2028,899.5,2026-08-18
A420770,2022,338.3,2026-08-18
A420770,2023,350.1,2026-08-18
A420770,2024,-17.9,2026-08-18
A420770,2025,121.0,2026-08-18
A420770,2026,294.5,2026-08-18
A420770,2027,825.8,2026-08-18
A420770,2028,804.8,2026-08-18
A238090,2022,37.2,2026-08-18
A238090,2023,-28.4,2026-08-18
A238090,2024,19.5,2026-08-18
A238090,2025,48.1,2026-08-18
A457370,2023,50.2,2026-08-18
A457370,2024,65.4,2026-08-18
A457370,2025,48.5,2026-08-18
A267260,2022,1330.4,2026-08-18
A267260,2023,3152.2,2026-08-18
A267260,2024,6689.7,2026-08-18
A267260,2025,9953.1,2026-08-18
A267260,2026,12313.1,2026-08-18
A267260,2027,15554.6,2026-08-18
A267260,2028,19051.6,2026-08-18
A004080,2022,104.6,2026-08-18
A004080,2023,113.6,2026-08-18
A004080,2024,62.8,2026-08-18
A004080,2025,70.9,2026-08-18
A064550,2022,115.4,2026-08-18
A064550,2023,7.9,2026-08-18
A064550,2024,-134.2,2026-08-18
A064550,2025,152.3,2026-08-18
A093370,2022,1053.7,2026-08-18
A093370,2023,-461.1,2026-08-18
A093370,2024,-95.8,2026-08-18
A093370,2025,253.5,2026-08-18
A093370,2026,527.0,2026-08-18
A093370,2027,702.0,2026-08-18
A093370,2028,932.0,2026-08-18
A001810,2022,-71.8,2026-08-18
A001810,2023,-72.9,2026-08-18
A001810,2024,6.6,2026-08-18
A001810,2025,17.8,2026-08-18
A099750,2023,-41.2,2026-08-18
A099750,2024,2.4,2026-08-18
A099750,2025,22.1,2026-08-18
A099750,2026,50.2,2026-08-18
A088390,2022,216.4,2026-08-18
A088390,2023,51.4,2026-08-18
A088390,2024,64.8,2026-08-18
A088390,2025,65.3,2026-08-18
A067370,2022,1.9,2026-08-18
A067370,2023,51.9,2026-08-18
A067370,2024,-5.3,2026-08-18
A067370,2025,50.4,2026-08-18
A011040,2022,83.1,2026-08-18
A011040,2023,-249.5,2026-08-18
A011040,2024,26.2,2026-08-18
A011040,2025,76.7,2026-08-18
A005610,2022,895.1,2026-08-18
A005610,2023,917.3,2026-08-18
A005610,2024,949.7,2026-08-18
A005610,2025,387.4,2026-08-18
A000860,2022,44.1,2026-08-18
A000860,2023,231.7,2026-08-18
A000860,2024,205.3,2026-08-18
A000860,2025,82.9,2026-08-18
A459550,2022,-11.8,2026-08-18
A459550,2023,108.9,2026-08-18
A459550,2024,153.0,2026-08-18
A459550,2025,89.7,2026-08-18
A043340,2022,19.7,2026-08-18
A043340,2023,-72.2,2026-08-18
A043340,2024,-3.8,2026-08-18
A043340,2025,19.7,2026-08-18
A053800,2022,269.9,2026-08-18
A053800,2023,264.2,2026-08-18
A053800,2024,276.8,2026-08-18
A053800,2025,332.8,2026-08-18
A394420,2022,-202.4,2026-08-18
A394420,2023,-125.8,2026-08-18
A394420,2024,-141.6,2026-08-18
A394420,2025,-106.4,2026-08-18
A394420,2026,-13.0,2026-08-18
A394420,2027,68.5,2026-08-18
A394420,2028,122.3,2026-08-18
A017390,2022,33.2,2026-08-18
A017390,2023,-32.0,2026-08-18
A017390,2024,-102.9,2026-08-18
A017390,2025,174.1,2026-08-18
A039740,2022,18.4,2026-08-18
A039740,2023,0.6,2026-08-18
A039740,2024,6.2,2026-08-18
A039740,2025,4.2,2026-08-18
A099220,2022,2.8,2026-08-18
A099220,2023,-76.5,2026-08-18
A099220,2024,-65.0,2026-08-18
A099220,2025,4.6,2026-08-18
A115310,2022,68.6,2026-08-18
A115310,2023,77.6,2026-08-18
A115310,2024,78.7,2026-08-18
A115310,2025,64.6,2026-08-18
A025560,2022,80.2,2026-08-18
A025560,2023,-159.8,2026-08-18
A025560,2024,121.2,2026-08-18
A025560,2025,91.4,2026-08-18
A365340,2022,483.1,2026-08-18
A365340,2023,-83.4,2026-08-18
A365340,2024,-713.9,2026-08-18
A365340,2025,-545.3,2026-08-18
A365340,2026,103.5,2026-08-18
A365340,2027,240.5,2026-08-18
A365340,2028,360.5,2026-08-18
A016920,2022,43.9,2026-08-18
A016920,2023,49.6,2026-08-18
A016920,2024,36.1,2026-08-18
A016920,2025,20.1,2026-08-18
A452280,2022,71.7,2026-08-18
A452280,2023,61.9,2026-08-18
A452280,2024,49.2,2026-08-18
A452280,2025,97.5,2026-08-18
A223250,2022,58.2,2026-08-18
A223250,2023,15.9,2026-08-18
A223250,2024,50.6,2026-08-18
A223250,2025,52.4,2026-08-18
A214430,2022,56.9,2026-08-18
A214430,2023,122.0,2026-08-18
A214430,2024,147.6,2026-08-18
A214430,2025,164.6,2026-08-18
A214430,2026,195.5,2026-08-18
A214430,2027,283.0,2026-08-18
A214430,2028,369.0,2026-08-18
A154030,2023,-5.5,2026-08-18
A154030,2024,-11.2,2026-08-18
A154030,2025,-9.9,2026-08-18
A001840,2022,1.4,2026-08-18
A001840,2023,-134.4,2026-08-18
A001840,2024,-197.7,2026-08-18
A001840,2025,32.9,2026-08-18
A101490,2022,160.1,2026-08-18
A101490,2023,250.4,2026-08-18
A101490,2024,294.8,2026-08-18
A101490,2025,503.9,2026-08-18
A336370,2022,-496.7,2026-08-18
A336370,2023,-732.1,2026-08-18
A336370,2024,-544.2,2026-08-18
A336370,2025,-733.4,2026-08-18
A336370,2026,-753.5,2026-08-18
A336370,2027,287.5,2026-08-18
A336370,2028,760.5,2026-08-18
A052860,2022,24.5,2026-08-18
A052860,2023,14.3,2026-08-18
A052860,2024,-106.7,2026-08-18
A052860,2025,40.5,2026-08-18
A336060,2022,17.8,2026-08-18
A336060,2023,50.6,2026-08-18
A336060,2024,16.8,2026-08-18
A336060,2025,19.9,2026-08-18
A058970,2022,64.9,2026-08-18
A058970,2023,46.6,2026-08-18
A058970,2024,86.1,2026-08-18
A058970,2025,9.1,2026-08-18
A058970,2026,16.0,2026-08-18
A058970,2027,103.0,2026-08-18
A058970,2028,172.0,2026-08-18
A403870,2022,851.7,2026-08-18
A403870,2023,952.1,2026-08-18
A403870,2024,939.5,2026-08-18
A403870,2025,899.0,2026-08-18
A403870,2026,1282.7,2026-08-18
A403870,2027,1741.5,2026-08-18
A403870,2028,2139.2,2026-08-18
A095610,2022,559.0,2026-08-18
A095610,2023,-58.6,2026-08-18
A095610,2024,384.7,2026-08-18
A095610,2025,578.4,2026-08-18
A095610,2026,1031.3,2026-08-18
A095610,2027,1441.0,2026-08-18
A095610,2028,1927.3,2026-08-18
A011200,2022,99493.6,2026-08-18
A011200,2023,5847.7,2026-08-18
A011200,2024,35128.5,2026-08-18
A011200,2025,14612.0,2026-08-18
A011200,2026,15670.8,2026-08-18
A011200,2027,10170.2,2026-08-18
A011200,2028,8860.5,2026-08-18
A003200,2022,-160.0,2026-08-18
A003200,2023,-10.2,2026-08-18
A003200,2024,90.6,2026-08-18
A003200,2025,124.1,2026-08-18
A347740,2022,56.4,2026-08-18
A347740,2023,13.8,2026-08-18
A347740,2024,25.8,2026-08-18
A347740,2025,39.4,2026-08-18
A006110,2022,225.7,2026-08-18
A006110,2023,37.7,2026-08-18
A006110,2024,-95.9,2026-08-18
A006110,2025,-176.5,2026-08-18
A006110,2026,74.0,2026-08-18
A006110,2027,419.0,2026-08-18
A131180,2022,22.8,2026-08-18
A131180,2023,-8.9,2026-08-18
A131180,2024,23.1,2026-08-18
A131180,2025,8.0,2026-08-18
A016590,2022,508.6,2026-08-18
A016590,2023,585.1,2026-08-18
A016590,2024,292.8,2026-08-18
A016590,2025,222.4,2026-08-18
A178780,2022,-31.9,2026-08-18
A178780,2023,-3.7,2026-08-18
A178780,2024,43.3,2026-08-18
A178780,2025,20.4,2026-08-18
A033310,2022,-48.4,2026-08-18
A033310,2023,32.1,2026-08-18
A033310,2024,37.4,2026-08-18
A033310,2025,27.7,2026-08-18
A066980,2022,55.9,2026-08-18
A066980,2023,13.6,2026-08-18
A066980,2024,-507.3,2026-08-18
A066980,2025,28.4,2026-08-18
A066980,2026,34.0,2026-08-18
A066980,2027,47.0,2026-08-18
A252990,2022,149.0,2026-08-18
A252990,2023,-29.1,2026-08-18
A252990,2024,52.0,2026-08-18
A252990,2025,146.7,2026-08-18
A252990,2026,348.0,2026-08-18
A252990,2027,470.0,2026-08-18
A252990,2028,599.5,2026-08-18
A217590,2022,-6.7,2026-08-18
A217590,2023,119.9,2026-08-18
A217590,2024,108.7,2026-08-18
A217590,2025,64.3,2026-08-18
A217590,2026,120.0,2026-08-18
A217590,2027,170.0,2026-08-18
A471820,2022,66.1,2026-08-18
A471820,2023,46.2,2026-08-18
A471820,2024,55.0,2026-08-18
A471820,2025,28.4,2026-08-18
A443670,2022,48.7,2026-08-18
A443670,2023,47.5,2026-08-18
A443670,2024,37.6,2026-08-18
A443670,2025,36.2,2026-08-18
A017860,2022,739.9,2026-08-18
A017860,2023,762.4,2026-08-18
A017860,2024,121.9,2026-08-18
A017860,2025,79.8,2026-08-18
A357580,2022,8.5,2026-08-18
A357580,2023,8.0,2026-08-18
A357580,2024,71.6,2026-08-18
A357580,2025,53.2,2026-08-18
A078150,2022,68.6,2026-08-18
A078150,2023,-220.6,2026-08-18
A078150,2024,-165.1,2026-08-18
A078150,2025,62.4,2026-08-18
A417180,2022,9.9,2026-08-18
A417180,2023,13.8,2026-08-18
A417180,2024,15.1,2026-08-18
A417180,2025,8.5,2026-08-18
A439090,2022,244.9,2026-08-18
A439090,2023,158.6,2026-08-18
A439090,2024,185.6,2026-08-18
A439090,2025,104.6,2026-08-18
A008470,2022,-33.1,2026-08-18
A008470,2023,15.4,2026-08-18
A008470,2024,2.3,2026-08-18
A008470,2025,18.1,2026-08-18
A299170,2022,36.8,2026-08-18
A299170,2023,33.4,2026-08-18
A299170,2024,38.5,2026-08-18
A299170,2025,39.2,2026-08-18
A001070,2022,-38.9,2026-08-18
A001070,2023,-18.1,2026-08-18
A001070,2024,24.2,2026-08-18
A001070,2025,7.0,2026-08-18
A058470,2022,1366.3,2026-08-18
A058470,2023,1143.8,2026-08-18
A058470,2024,1242.0,2026-08-18
A058470,2025,1770.0,2026-08-18
A058470,2026,2189.0,2026-08-18
A058470,2027,2653.8,2026-08-18
A058470,2028,3214.5,2026-08-18
A452260,2023,98.2,2026-08-18
A452260,2024,33.9,2026-08-18
A452260,2025,94.1,2026-08-18
A317850,2022,21.3,2026-08-18
A317850,2023,-3.8,2026-08-18
A317850,2024,1.2,2026-08-18
A317850,2025,19.1,2026-08-18
A481070,2022,63.9,2026-08-18
A481070,2023,162.1,2026-08-18
A481070,2024,124.3,2026-08-18
A481070,2025,100.8,2026-08-18
A125020,2022,26.3,2026-08-18
A125020,2023,86.9,2026-08-18
A125020,2024,109.3,2026-08-18
A125020,2025,68.0,2026-08-18
A222080,2022,78.1,2026-08-18
A222080,2023,389.4,2026-08-18
A222080,2024,593.5,2026-08-18
A222080,2025,335.1,2026-08-18
A340450,2022,-32.4,2026-08-18
A340450,2023,1.6,2026-08-18
A340450,2024,-12.3,2026-08-18
A340450,2025,12.4,2026-08-18
A340450,2026,31.3,2026-08-18
A340450,2027,65.0,2026-08-18
A340450,2028,138.0,2026-08-18
A413390,2022,12.2,2026-08-18
A413390,2023,43.0,2026-08-18
A413390,2024,65.0,2026-08-18
A413390,2025,44.1,2026-08-18
A317240,2022,-58.1,2026-08-18
A317240,2023,7.1,2026-08-18
A317240,2024,6.9,2026-08-18
A317240,2025,0.3,2026-08-18
A047310,2022,-391.4,2026-08-18
A047310,2023,155.8,2026-08-18
A047310,2024,24.2,2026-08-18
A047310,2025,-63.7,2026-08-18
A101930,2022,84.3,2026-08-18
A101930,2023,48.9,2026-08-18
A101930,2024,102.6,2026-08-18
A101930,2025,155.3,2026-08-18
A024900,2022,306.8,2026-08-18
A024900,2023,277.3,2026-08-18
A024900,2024,82.3,2026-08-18
A024900,2025,32.0,2026-08-18
A238120,2022,28.5,2026-08-18
A238120,2023,33.4,2026-08-18
A238120,2024,27.8,2026-08-18
A238120,2025,24.4,2026-08-18
A009240,2022,-216.9,2026-08-18
A009240,2023,19.5,2026-08-18
A009240,2024,312.3,2026-08-18
A009240,2025,184.9,2026-08-18
A009240,2026,389.2,2026-08-18
A009240,2027,426.0,2026-08-18
A009240,2028,524.2,2026-08-18
A099320,2022,-77.3,2026-08-18
A099320,2023,-43.5,2026-08-18
A099320,2024,-30.7,2026-08-18
A099320,2025,101.8,2026-08-18
A099320,2026,205.0,2026-08-18
A099320,2027,426.5,2026-08-18
A099320,2028,554.0,2026-08-18
A065450,2022,16.5,2026-08-18
A065450,2023,-43.4,2026-08-18
A065450,2024,18.2,2026-08-18
A065450,2025,43.7,2026-08-18
A002450,2022,115.6,2026-08-18
A002450,2023,64.7,2026-08-18
A002450,2024,59.3,2026-08-18
A002450,2025,22.8,2026-08-18
A072130,2022,8.5,2026-08-18
A072130,2023,-17.8,2026-08-18
A072130,2024,7.9,2026-08-18
A072130,2025,34.2,2026-08-18
A340440,2022,26.9,2026-08-18
A340440,2023,43.0,2026-08-18
A340440,2024,30.8,2026-08-18
A340440,2025,9.1,2026-08-18
A153460,2022,33.6,2026-08-18
A153460,2023,-21.0,2026-08-18
A153460,2024,3.9,2026-08-18
A153460,2025,26.1,2026-08-18
A240810,2022,975.5,2026-08-18
A240810,2023,-180.7,2026-08-18
A240810,2024,106.4,2026-08-18
A240810,2025,738.1,2026-08-18
A240810,2026,1838.7,2026-08-18
A240810,2027,2755.7,2026-08-18
A240810,2028,3478.3,2026-08-18
A068270,2022,6472.0,2026-08-18
A068270,2023,6514.8,2026-08-18
A068270,2024,4920.2,2026-08-18
A068270,2025,11684.7,2026-08-18
A068270,2026,18537.4,2026-08-18
A068270,2027,21940.1,2026-08-18
A068270,2028,25701.7,2026-08-18
A046310,2022,153.4,2026-08-18
A046310,2023,170.9,2026-08-18
A046310,2024,127.3,2026-08-18
A046310,2025,67.9,2026-08-18
A288180,2022,5.0,2026-08-18
A288180,2023,8.6,2026-08-18
A288180,2024,34.9,2026-08-18
A288180,2025,26.4,2026-08-18
A417840,2022,71.4,2026-08-18
A417840,2023,3.1,2026-08-18
A417840,2024,-46.1,2026-08-18
A417840,2025,46.3,2026-08-18
A058400,2022,67.4,2026-08-18
A058400,2023,60.9,2026-08-18
A058400,2024,45.1,2026-08-18
A058400,2025,31.9,2026-08-18
A457550,2022,56.7,2026-08-18
A457550,2023,58.9,2026-08-18
A457550,2024,53.2,2026-08-18
A457550,2025,50.6,2026-08-18
A046890,2022,-334.4,2026-08-18
A046890,2023,-493.5,2026-08-18
A046890,2024,-108.2,2026-08-18
A046890,2025,-315.2,2026-08-18
A046890,2026,148.0,2026-08-18
A046890,2027,281.0,2026-08-18
A046890,2028,360.0,2026-08-18
A237690,2022,178.5,2026-08-18
A237690,2023,335.1,2026-08-18
A237690,2024,276.9,2026-08-18
A237690,2025,549.3,2026-08-18
A237690,2026,753.9,2026-08-18
A237690,2027,1027.6,2026-08-18
A237690,2028,1343.7,2026-08-18
A295310,2022,12.0,2026-08-18
A295310,2023,37.3,2026-08-18
A295310,2024,-67.9,2026-08-18
A295310,2025,58.4,2026-08-18
A295310,2026,174.8,2026-08-18
A295310,2027,297.0,2026-08-18
A295310,2028,482.0,2026-08-18
A067830,2022,92.2,2026-08-18
A067830,2023,110.4,2026-08-18
A067830,2024,77.8,2026-08-18
A067830,2025,45.9,2026-08-18
A099190,2022,198.1,2026-08-18
A099190,2023,109.3,2026-08-18
A099190,2024,26.6,2026-08-18
A099190,2025,78.9,2026-08-18
A099190,2026,142.5,2026-08-18
A099190,2027,238.0,2026-08-18
A099190,2028,325.0,2026-08-18
A373220,2022,12137.2,2026-08-18
A373220,2023,21632.3,2026-08-18
A373220,2024,5753.9,2026-08-18
A373220,2025,13461.2,2026-08-18
A373220,2026,8254.1,2026-08-18
A373220,2027,38513.5,2026-08-18
A373220,2028,61264.2,2026-08-18
A084370,2022,536.4,2026-08-18
A084370,2023,243.3,2026-08-18
A084370,2024,611.8,2026-08-18
A084370,2025,516.7,2026-08-18
A084370,2026,1055.5,2026-08-18
A084370,2027,1382.0,2026-08-18
A084370,2028,1350.0,2026-08-18
A118000,2022,-3.0,2026-08-18
A118000,2023,9.6,2026-08-18
A118000,2024,15.0,2026-08-18
A118000,2025,13.2,2026-08-18
A054220,2022,-23.6,2026-08-18
A054220,2023,-70.6,2026-08-18
A054220,2024,-61.4,2026-08-18
A054220,2025,0.6,2026-08-18
A396470,2022,67.1,2026-08-18
A396470,2023,14.7,2026-08-18
A396470,2024,20.3,2026-08-18
A396470,2025,24.8,2026-08-18
A396470,2026,57.0,2026-08-18
A024890,2022,-74.0,2026-08-18
A024890,2023,-59.2,2026-08-18
A024890,2024,-61.1,2026-08-18
A024890,2025,8.7,2026-08-18
A009140,2022,1.1,2026-08-18
A009140,2023,2.2,2026-08-18
A009140,2024,-12.7,2026-08-18
A009140,2025,10.2,2026-08-18
A100030,2022,48.6,2026-08-18
A100030,2023,38.1,2026-08-18
A100030,2024,10.6,2026-08-18
A100030,2025,23.4,2026-08-18
A241790,2022,227.9,2026-08-18
A241790,2023,133.2,2026-08-18
A241790,2024,59.2,2026-08-18
A241790,2025,90.0,2026-08-18
A475150,2024,376.4,2026-08-18
